property_type,society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,BHK,Location,Other,servant,Store,Pooja,luxury_score,Furnished,carpet12,Build,Super_area
flat,m3m golfestate,7,18181,3,3,2,12,old,3,Sector 65,0,0,1,0,60,1,3850.031752,4331.544738,4814.800868
flat,m3m golfestate,13.2,12000,4,4,3,13,old,4,Sector 65,0,1,0,0,60,1,10999.95233,12375.68641,13756.40084
flat,experion windchants,6.5,10416,4,5,3,11,moderate,4,Sector 112,0,0,0,0,55,1,4266.363467,4799.945927,5335.460029
flat,tata primanti,3.4,15560,3,4,3+,9,old,3,Sector 72,0,1,0,0,38,1,1747.150348,1965.661684,2184.964061
flat,aipl the peaceful homes,2.6,12009,3,2,2,12,old,3,Sector 70A,0,1,0,0,52,1,2165.050846,2435.827859,2707.585122
flat,tata primanti,3.5,11428,4,5,3+,10,moderate,4,Sector 72,1,1,0,0,38,1,2333.186955,2624.992293,2917.854007
flat,siddhartha apartment,0.72,3664,3,3,2,4,moderate,3,Sector 95,1,0,0,0,21,1,1599.946096,1800.046997,1964.949945
flat,experion windchants,3.65,11428,3,5,2,3,moderate,3,Sector 112,0,1,0,0,72,1,2488.751886,2800.013307,3112.401537
flat,ramsons kshitij,0.28,3650,2,2,2,5,new,2,Sector 95,1,0,0,0,0,1,613.3402325,690.049025,767.035514
flat,the close north,2.92,11209,3,3,3,10,old,3,Nirvana Country,0,1,0,0,174,0,2100.03689,2600.020045,2604.971439
flat,unitech fresco,1.82,9912,3,3,3+,14,old,3,Nirvana Country,1,0,0,0,174,0,1499.949465,1829.970639,1835.998423
flat,m3m the marina,1.02,8095,2,2,2,11,moderate,2,Sector 68,1,0,0,0,49,0,799.973048,1250.011707,1260.022134
flat,shree vardhman flora,0.65,4814,2,2,3,3,moderate,2,Sector 90,0,0,0,0,106,1,1079.499466,1214.509525,1350.008338
flat,gls avenue 51,0.39,6077,3,3,3+,6,moderate,3,Sector 92,0,0,0,0,104,1,641.743718,722.0048571,802.5565526
flat,dlf regal gardens,1.15,6325,3,3,3+,18,moderate,3,Sector 90,0,0,0,1,130,0,1453.735129,1635.549822,1818.02271
flat,emaar mgf emerald estate,1.42,13921,2,2,2,6,moderate,2,Sector 65,0,0,0,0,174,0,750.028552,1009.976737,1019.987164
flat,orchid petals,2.35,11559,3,3,3,15,moderate,3,Sector 49,1,0,0,0,49,1,1749.994862,2029.963901,2032.977793
flat,orchid petals,2.38,11497,3,4,3,1,moderate,3,Sector 49,0,0,0,0,49,1,1749.994862,2060.963933,2070.005609
flat,dlf new town heights,1.15,5958,3,3,3+,9,moderate,3,Sector 90,0,1,0,1,88,1,1543.248719,1736.258633,1929.96727
flat,dlf new town heights,1.6,6768,4,4,3+,10,moderate,4,Sector 90,0,1,0,1,88,1,1890.286021,2126.698946,2363.967718
flat,dlf new town heights,1.28,8205,3,4,3+,12,old,3,Sector 86,0,1,0,1,96,1,1560.012027,1755.118483,1929.96727
flat,dlf new town heights,1.75,5720,4,4,3+,17,moderate,4,Sector 90,0,1,0,1,88,1,2180.602693,2453.324733,2727.034065
flat,dlf new town heights,1.75,7402,4,4,3+,9,moderate,4,Sector 91,0,1,0,1,88,1,1890.286021,2126.698946,2363.967718
flat,puri diplomatic greens,2.65,11963,3,4,3+,19,moderate,3,Sector 111,0,1,1,1,65,0,1771.16409,1992.678759,2214.995342
flat,ats kocoon,2.22,10596,3,4,3,14,moderate,3,Sector 109,0,1,1,1,45,0,1653.236174,1860.00192,2094.977857
flat,ats triumph,1.85,8078,3,4,3+,14,moderate,3,Sector 104,0,1,1,1,117,1,1831.155409,2060.173029,2290.019725
flat,experion the heartsong,0.98,13343,2,3,3,12,moderate,2,Sector 108,0,1,1,1,31,0,734.420897,978.223232,1087.360365
flat,indiabulls centrum park,2.45,8521,4,4,3,11,moderate,4,Sector 103,0,1,1,1,38,1,2298.949987,2586.473401,2875.03769
flat,indiabulls centrum park,1.34,7882,3,3,3+,12,moderate,3,Sector 103,0,1,1,1,38,0,1700.050366,1912.671035,1725.022614
flat,emaar imperial gardens,1.92,9600,3,3,3,12,moderate,3,Sector 102,0,1,1,1,95,0,2000.040259,2250.179847,2501.224976
flat,adani oyster greens,1.9,10058,3,3,3+,9,moderate,3,Sector 102,0,0,1,1,0,0,1888.956811,2125.203495,2362.305425
flat,adani m2k oyster grande,4.55,10000,4,4,3+,11,moderate,4,Sector 102,0,0,0,0,60,0,4550.008169,4629.983946,4650.0048
flat,emaar gurgaon greens,1.54,9333,3,3,3,12,moderate,3,Sector 102,0,1,0,0,61,1,1022.5705,1150.460608,1649.998231
flat,dlf new town heights,1.55,6578,4,4,3+,12,old,4,Sector 86,0,1,0,1,120,0,1749.994862,1968.861954,2356.002432
flat,experion the heartsong,1.68,8387,3,3,3+,4,moderate,3,Sector 108,0,1,0,0,86,0,986.403796,1338.275687,2002.946512
flat,aipl the peaceful homes,2.3,10697,3,3,3,3,moderate,3,Sector 70A,0,0,1,0,124,0,1719.177351,1934.19018,2149.981386
flat,bptp astaire gardens,0.97,6587,3,3,3+,1,moderate,3,Sector 70A,1,0,0,0,149,1,1183.472944,1331.486682,1480.03625
flat,dlf new town heights,1.9,5683,4,4,3+,7,moderate,4,Sector 90,0,1,0,1,88,1,2180.602693,2453.324733,2727.034065
flat,dlf new town heights,1.55,6556,4,4,3+,1,moderate,4,Sector 90,0,1,0,1,81,1,1890.286021,2126.698946,2363.967718
flat,dlf regal gardens,1.13,6647,3,3,3+,8,moderate,3,Sector 90,1,0,0,0,72,1,1383.329247,1556.338469,1729.974008
flat,shree vardhman flora,0.85,4404,3,4,3,3,moderate,3,Sector 90,0,1,1,0,110,1,1450.004969,1631.353142,1929.96727
flat,vatika city,2.64,11725,3,4,3+,2,old,3,Sector 49,0,1,0,1,140,0,1556.127684,1750.748335,2251.377324
flat,vatika city,2.1,10418,3,3,3,9,old,3,Sector 49,0,0,0,1,132,0,1425.9162,1604.251656,2015.540275
flat,shapoorji pallonji joyville gurugram,1.4,11666,2,2,3,0,moderate,2,Sector 102,0,0,0,0,80,1,1199.959572,1350.035248,1367.984051
flat,emaar gurgaon greens,1.45,8787,3,3,2,7,moderate,3,Sector 102,0,1,0,0,169,0,1319.378673,1484.389771,1649.998231
flat,dlf new town heights,1.2,6217,3,3,3+,8,old,3,Sector 90,0,1,0,1,59,1,1929.96727,2171.34302,2413.592584
flat,viridian the plaza 106,0.39,5571,1,1,1,7,moderate,1,Sector 106,0,0,0,0,130,1,450.038659,506.3237685,699.976417
flat,chd avenue,1.25,7171,3,4,2,7,moderate,3,Sector 71,0,1,0,0,160,0,1393.743809,1568.055552,1742.998327
flat,puri emerald bay,1.59,10903,2,2,2,12,moderate,2,Sector 104,0,0,0,0,121,1,1239.418937,1394.429689,1550.0016
flat,puri diplomatic greens,5.25,11666,4,6,3+,7,moderate,4,Sector 111,0,1,0,0,134,0,3598.274173,4048.300525,4499.956034
flat,puri diplomatic greens,3.4,11525,4,5,3+,14,moderate,4,Sector 111,0,1,0,0,94,1,2358.855236,2653.870836,2949.954434
flat,experion windchants,3.29,11741,3,3,3+,2,moderate,3,Sector 112,0,1,0,0,152,0,1978.143005,2225.543964,2801.950809
flat,puri emerald bay,2.49,10163,3,3,3+,14,moderate,3,Sector 104,0,1,0,0,129,0,1959.056558,2204.070426,2449.971279
flat,conscient heritage max,1.75,9062,3,4,3+,16,moderate,3,Sector 102,0,1,0,0,134,1,1544.109426,1737.226987,1931.04366
flat,experion the heartsong,2.29,8240,4,5,3+,8,moderate,4,Sector 108,0,1,0,0,95,1,2470.095575,2779.023702,3089.070191
flat,conscient heritage max,2.15,10004,3,4,3+,18,moderate,3,Sector 102,0,1,0,0,134,0,1718.402714,1933.318662,2149.012635
flat,vatika the seven lamps,0.89,8850,2,2,2,14,moderate,2,Sector 82,0,0,0,0,129,0,999.96631,1125.029373,1428.046613
flat,the close north,2.65,11276,3,3,3+,3,old,3,Nirvana Country,0,1,0,0,174,1,2349.974648,2490.981738,2604.971439
flat,vatika the seven lamps,0.86,6022,2,2,2,12,moderate,2,Sector 82,0,0,0,0,135,0,1143.450041,1286.458223,1429.984115
flat,godrej,1.35,8970,3,3,2,7,moderate,3,Sector 79,0,0,0,0,118,1,1203.44136,1353.952493,1505.008498
flat,godrej aria,1.69,8522,3,3,2,7,moderate,3,Sector 79,0,0,0,0,112,1,1585.681603,1783.998483,1983.033297
flat,ats triumph,2.65,8412,4,4,3+,14,moderate,4,Sector 104,0,1,0,0,21,0,2649.964541,2981.388389,3149.947696
flat,ats triumph,1.75,7641,3,4,3+,12,moderate,3,Sector 104,1,1,0,1,21,0,1800.046997,2025.173973,2290.019725
flat,m3m woodshire,1.3,10815,3,3,3,7,moderate,3,Sector 107,0,0,0,1,89,1,1202.004713,1352.336169,1942.991589
flat,shapoorji pallonji joyville gurugram,1.75,9449,3,3,3,10,moderate,3,Sector 102,1,1,0,1,49,1,1127.949081,1269.018601,1852.036634
flat,dlf new town heights,1.25,6502,3,3,3+,5,moderate,3,Sector 90,0,1,0,1,127,1,1928.029768,1928.998519,1929.96727
flat,mapsko mount ville,1.2,8053,3,3,3+,24,moderate,3,Sector 79,0,0,0,0,135,0,863.910614,971.9575618,1490.046677
flat,mapsko mount ville,1.5,8264,3,4,3+,11,moderate,3,Sector 79,0,1,0,0,144,0,1071.330967,1205.319413,1815.008818
flat,tulip violet,2.05,9950,4,4,2,0,moderate,4,Sector 69,0,0,0,0,157,1,1668.825957,1877.541474,2087.012571
flat,tulip violet,1.95,9701,4,4,2,0,moderate,4,Sector 69,0,0,0,0,157,1,1607.285364,1808.304167,2010.050686
flat,tulip violet,1.19,8814,2,3,1,0,moderate,2,Sector 69,0,0,0,0,174,1,1350.008338,1518.850204,1688.303301
flat,tulip violet,1.4,9102,3,3,1,12,moderate,3,Sector 69,0,0,0,0,157,0,1229.779012,1383.584124,1537.946032
flat,tulip violet,1.75,9459,3,4,2,0,moderate,3,Sector 69,0,0,0,0,174,0,1849.991493,2081.364891,2313.575892
flat,tulip violet,1.36,8618,3,3,1,12,moderate,3,Sector 69,0,0,0,1,95,1,1039.039267,1168.989078,1577.98774
flat,tulip violet,1.51,9569,3,3,2,0,moderate,3,Sector 69,0,0,0,1,165,2,1099.962941,1237.53231,1577.98774
flat,bestech park view grand spa,2.91,9136,4,5,2,6,moderate,4,Sector 81,0,1,0,0,101,0,2837.041123,3191.86213,3185.03801
flat,bestech park view ananda,1.1,6686,3,2,3+,5,moderate,3,Sector 81,0,0,0,0,150,1,1033.980234,1163.297326,1645.046837
flat,antriksh heights,0.85,4927,3,3,3+,10,moderate,3,Sector 84,0,0,0,0,52,1,1379.369992,1551.884041,1725.022614
flat,pyramid urban homes 2,0.41,6905,2,2,1,3,moderate,2,Sector 86,0,0,0,0,63,1,600.948537,676.1075339,751.5386168
flat,pivotal devaan,0.37,6346,2,2,1,5,moderate,2,Sector 84,0,0,0,0,73,1,482.976193,543.3807101,582.972824
flat,antriksh heights,0.88,4821,3,3,3,16,moderate,3,Sector 84,0,0,0,1,67,1,1459.329728,1641.844123,1825.019245
flat,antriksh heights,0.9,4444,3,3,3,18,moderate,3,Sector 84,0,1,0,1,59,1,1619.249199,1821.764287,2025.012507
flat,tulip violet,1.43,8886,3,3,2,1,moderate,3,Sector 69,0,0,0,1,86,1,1039.039267,1168.989078,1608.019021
flat,tulip violet,1.38,8972,3,3,1,12,moderate,3,Sector 69,0,0,0,0,174,1,1537.946032,1730.292754,1923.335797
flat,tulip violet,2,9583,4,4,2,0,moderate,4,Sector 69,0,0,0,0,157,1,1668.825957,1877.541474,2087.012571
flat,tulip violet,1.55,9639,3,3,2,2,moderate,3,Sector 69,0,0,0,1,86,0,1285.811077,1446.623966,1608.019021
flat,tulip violet,1.46,9252,3,3,2,0,moderate,3,Sector 69,0,0,0,1,174,0,1261.797335,1419.606891,1577.98774
flat,tulip violet,1.68,10071,3,3,2,0,moderate,3,Sector 69,0,0,0,0,157,1,1333.75249,1500.561282,1667.973944
flat,tulip violet,1.2,8888,2,3,1,0,moderate,2,Sector 69,0,0,0,0,150,1,1079.499466,1214.509525,1350.008338
flat,tulip violet,1.66,10134,3,3,2,0,moderate,3,Sector 69,0,0,0,0,157,1,1309.824819,1473.641042,1638.050302
flat,tulip violet,1.6,10139,3,3,2,0,moderate,3,Sector 69,0,0,0,1,166,1,1261.797335,1419.606891,1577.98774
flat,tulip violet,1.76,9513,3,4,2,0,moderate,3,Sector 69,0,0,0,0,157,1,1479.298144,1664.309935,1849.991493
flat,antriksh heights,0.6,5000,2,2,2,14,moderate,2,Sector 84,0,0,0,0,52,1,959.5168274,1079.520984,1199.959572
flat,antriksh heights,0.92,5041,3,3,3,2,moderate,3,Sector 84,0,0,0,1,67,1,1459.329728,1641.844123,1825.019245
flat,antriksh heights,0.69,5111,2,2,3+,8,moderate,2,Sector 84,0,0,0,0,59,1,1079.499466,1214.509525,1350.008338
flat,dlf new town heights,1.51,6387,4,4,3+,6,moderate,4,Sector 90,0,1,0,1,142,0,2359.985075,2362.030216,2363.967718
flat,sare homes,0.65,4587,3,3,2,3,moderate,3,Sector 92,0,0,0,0,6,1,1416.959796,1594.175099,1772.031945
flat,sare crescent parc,0.51,4080,3,2,2,2,moderate,3,Sector 92,0,0,0,0,72,1,999.5397306,1124.549443,1250.011707
flat,vatika iris floors,0.63,5590,2,2,3+,2,moderate,2,Sector 82,0,0,0,0,110,1,906.7554518,1020.160887,1133.976865
flat,dlf new town heights,1.54,5786,4,4,3+,21,old,4,Sector 86,0,1,0,1,80,1,1890.286021,2126.698946,2363.967718
flat,bestech park view ananda,0.95,6985,2,2,2,13,moderate,2,Sector 81,0,0,0,0,167,0,894.049534,1150.015076,1360.018765
flat,dlf regal gardens,1.21,6926,3,3,3+,29,moderate,3,Sector 90,1,0,0,0,95,1,1396.928427,1571.638461,1746.98097
flat,dlf the ultima,2.2,11190,3,4,3+,7,moderate,3,Sector 81,0,1,0,0,104,2,1679.240519,1889.258557,2100.03689
flat,dlf regal gardens,1.65,7449,4,4,3+,15,moderate,4,Sector 90,0,0,0,0,158,0,2212.950201,2214.026591,2214.995342
flat,antriksh heights,0.9,4931,3,3,3,11,moderate,3,Sector 84,0,0,0,0,87,1,1459.329728,1641.844123,1825.019245
flat,antriksh heights,0.54,4458,2,2,3+,17,moderate,2,Sector 84,0,0,0,0,81,1,959.5168274,1079.520984,1199.959572
flat,antriksh heights,1.02,4868,4,4,3+,11,moderate,4,Sector 84,0,1,0,1,99,1,1675.195193,1884.707294,2094.977857
flat,dlf regal gardens,1.78,8040,4,4,3+,12,moderate,4,Sector 90,0,0,0,0,61,1,1771.16409,1992.678759,2214.995342
flat,dlf regal gardens,1.29,7103,3,3,3+,12,moderate,3,Sector 90,0,1,0,0,152,1,1815.977569,1816.94632,1818.02271
flat,dlf regal gardens,1.25,5931,3,3,3,18,moderate,3,Sector 90,1,0,0,0,72,1,1375.324667,1547.332777,1719.963581
flat,dlf the ultima,2.5,11726,3,3,2,4,moderate,3,Sector 81,0,1,0,0,82,2,2128.991781,2129.960532,2132.005673
flat,aipl the peaceful homes,2.52,10723,3,4,3,8,moderate,3,Sector 70A,0,1,0,0,174,1,1879.096822,2114.110344,2349.974648
flat,central park flower valley,2.3,12777,4,4,3+,5,new,4,Sector-33 Sohna,0,1,0,1,42,0,1800.046997,2025.173973,2251.115939
flat,central park flower valley,1.55,11923,3,3,3+,7,new,3,Sector-33 Sohna,0,0,0,0,28,0,1299.956203,1462.538185,1625.708736
flat,dlf new town heights,1.2,6217,3,3,3+,15,moderate,3,Sector 90,0,0,0,0,37,1,1543.248719,1736.258633,1929.96727
flat,dlf new town heights,1.65,6979,4,4,3+,15,old,4,Sector 90,0,1,0,0,137,0,1890.286021,2126.698946,2363.967718
flat,mapsko mount ville,1.25,8389,3,3,3+,16,moderate,3,Sector 79,0,0,0,0,49,0,1490.046677,1676.402757,1863.433472
flat,mapsko mount ville,1.2,8053,3,3,3,24,moderate,3,Sector 79,0,0,0,0,8,0,1191.477524,1340.492374,1490.046677
flat,tulip leaf,2.06,11386,3,3,3,16,moderate,3,Sector 69,0,0,0,0,49,1,1448.915166,1630.12704,1811.994926
flat,tulip leaf,2.07,11423,3,3,3,16,moderate,3,Sector 69,0,0,0,0,49,1,1448.915166,1630.12704,1811.994926
flat,shree vardhman victoria,1.6,8205,3,5,3,6,moderate,3,Sector 70,0,1,0,0,174,1,1949.988124,2193.867828,2438.630411
flat,tulip violet,1.31,8517,3,3,2,12,moderate,3,Sector 69,0,0,0,1,174,0,1229.779012,1383.584124,1537.946032
flat,tulip violet,1.92,15360,4,4,2,0,moderate,4,Sector 69,0,0,0,0,174,1,1250.011707,1406.347267,1563.248783
flat,tulip violet,1.9,9452,4,4,2,6,moderate,4,Sector 69,0,0,1,0,174,1,1499.949465,1687.54406,2010.050686
flat,tulip violet,3.1,9822,4,6,3+,14,moderate,4,Sector 69,0,1,0,1,174,1,2500.023414,2812.694534,3155.97548
flat,tulip violet,1.4,8928,3,3,1,12,moderate,3,Sector 69,0,0,0,1,174,1,1199.959572,1350.035248,1567.977313
flat,tulip violet,1.44,9125,3,3,2,1,moderate,3,Sector 69,0,0,0,1,174,1,1199.959572,1350.035248,1577.98774
flat,tulip violet,3.05,9664,4,5,3+,14,moderate,4,Sector 69,1,1,0,0,49,1,2523.59467,2839.213783,3155.97548
flat,tulip violet,1.28,8111,3,3,2,12,moderate,3,Sector 69,0,0,0,1,49,0,1261.797335,1419.606891,1577.98774
flat,tulip violet,1.6,10139,3,3,2,0,moderate,3,Sector 69,0,0,0,1,49,1,1261.797335,1419.606891,1577.98774
flat,tulip violet,1.9,9452,4,4,2,0,moderate,4,Sector 69,0,0,0,0,49,1,1607.285364,1808.304167,2010.050686
flat,tulip violet,1.7,10773,3,3,2,0,moderate,3,Sector 69,0,0,0,1,49,1,1261.797335,1419.606891,1577.98774
flat,tulip violet,1.36,8618,3,3,2,12,moderate,3,Sector 69,0,0,0,1,49,0,1261.797335,1419.606891,1577.98774
flat,tulip violet,1.38,8972,3,3,1,12,moderate,3,Sector 69,0,0,0,0,157,1,1229.779012,1383.584124,1537.946032
flat,bestech park view ananda,1.15,6927,3,2,3+,12,moderate,3,Sector 81,0,0,0,0,101,1,1081.987228,1217.308424,1660.008658
flat,tulip violet,1.4,8928,3,3,1,12,moderate,3,Sector 69,0,0,0,0,157,1,1253.792754,1410.6012,1567.977313
flat,tulip violet,1.37,8907,3,3,1,12,moderate,3,Sector 69,0,0,0,0,116,1,1229.779012,1383.584124,1537.946032
flat,tulip violet,1.4,8920,3,3,1,12,moderate,3,Sector 69,0,0,0,1,86,1,1253.792754,1410.6012,1567.977313
flat,vatika emilia floors,0.65,6190,2,2,2,1,moderate,2,Sector 83,0,0,0,0,174,0,850.025183,950.021814,1050.018445
flat,vatika emilia floors,0.6,5714,2,2,2,1,moderate,2,Sector 83,0,0,0,0,167,0,950.021814,989.955883,1050.018445
flat,umang winter hills,0.75,5588,2,2,2,7,moderate,2,Sector 77,0,0,0,0,174,0,1050.018445,1180.046357,1342.043052
flat,bestech park view ananda,0.95,6985,2,2,2,14,moderate,2,Sector 81,0,0,0,0,165,0,894.049534,1260.022134,1360.018765
flat,spaze privy at,1.24,6465,3,3,3,8,moderate,3,Sector 84,0,0,0,0,158,0,1550.0016,1649.998231,1918.019341
flat,antriksh heights,0.9,6206,3,3,3+,12,moderate,3,Sector 84,0,0,0,0,166,1,1450.004969,1525.029352,1725.022614
flat,mapsko mount ville,1.3,8024,3,3,3+,1,moderate,3,Sector 79,0,0,0,0,140,0,863.910614,971.9575618,1619.96695
flat,antriksh heights,0.73,6083,2,2,3+,4,moderate,2,Sector 84,0,0,1,1,158,1,870.046037,978.8603254,1199.959572
flat,dlf new town heights,1.26,6113,3,3,3,5,old,3,Sector 86,1,1,0,0,113,1,1543.248719,1736.258633,1929.96727
flat,dlf new town heights,1.25,6476,3,3,3+,6,moderate,3,Sector 90,0,1,0,1,136,1,1928.029768,1928.998519,1929.96727
flat,dlf new town heights,1.88,6894,4,4,3+,20,moderate,4,Sector 90,0,1,0,1,145,1,2724.988924,2725.957675,2727.034065
flat,dlf new town heights,1.3,6735,3,3,3+,10,moderate,3,Sector 90,0,1,0,1,129,0,1928.029768,1928.998519,1929.96727
flat,pyramid urban homes 2,0.44,7321,2,2,2,6,moderate,2,Sector 86,0,0,0,0,63,0,600.948537,676.1075339,751.5386168
flat,antriksh heights,0.84,4869,3,3,3+,8,new,3,Sector 84,0,0,0,1,60,1,1379.369992,1551.884041,1725.022614
flat,antriksh heights,0.79,4579,3,3,3+,8,new,3,Sector 84,0,0,0,0,24,1,1379.369992,1551.884041,1725.022614
flat,mapsko casa bella,1.38,5443,4,5,3+,20,moderate,4,Sector 82,0,1,0,0,79,1,2027.052458,2280.570389,2535.006089
flat,sobha city,2.6,15195,3,3,2,11,new,3,Sector 108,0,0,0,0,49,1,1368.180794,1539.29544,1711.029544
flat,tulip violet,1.7,8445,4,4,2,7,moderate,4,Sector 69,0,0,0,0,128,1,1607.285364,1808.304167,2010.050686
flat,tulip violet,1.7,8432,4,4,2,10,new,4,Sector 69,0,0,0,0,125,1,1607.285364,1808.304167,2010.050686
flat,tulip violet,1.4,8856,3,3,2,9,moderate,3,Sector 69,0,0,0,1,120,1,1261.797335,1419.606891,1577.98774
flat,tulip violet,1.68,8358,4,4,2,7,moderate,4,Sector 69,0,0,0,0,127,1,1607.285364,1808.304167,2010.050686
flat,tulip violet,1.7,8457,4,4,2,1,moderate,4,Sector 69,0,0,0,0,126,1,1607.285364,1808.304167,2010.050686
flat,tulip violet,1.4,8840,3,3,2,1,moderate,3,Sector 69,0,0,0,0,95,1,1261.797335,1419.606891,1577.98774
flat,ramprastha primera,1.2,13333,3,3,3,5,moderate,3,Sector 37D,0,0,1,0,50,1,899.969679,1012.526436,1125.490664
flat,godrej aria,0.96,13296,2,2,3,8,moderate,2,Sector 79,0,0,0,0,49,1,722.042412,812.3462901,1350.977089
flat,microtek greenburg,1.3,15294,2,3,3,5,moderate,2,Sector 86,0,0,0,0,45,0,850.025183,956.3355177,1063.030711
flat,bestech park view sanskruti,1.6,7547,3,3,3,10,moderate,3,Sector 92,0,1,0,0,60,0,1450.004969,1631.353142,2119.950105
flat,microtek greenburg,1.93,8446,3,4,3,12,moderate,3,Sector 86,0,1,0,0,72,1,1827.110084,2055.621766,2284.960692
flat,bestech park view sanskruti,1.42,7760,3,3,2,10,moderate,3,Sector 92,0,0,0,0,117,1,1535.244138,1727.252941,1919.956843
flat,dlf the ultima,2.2,10476,3,4,3+,17,moderate,3,Sector 81,0,1,0,0,49,2,1679.240519,1889.258557,2100.03689
flat,dlf the skycourt,1.35,6998,3,3,1,9,moderate,3,Sector 86,0,0,0,0,119,1,1542.474082,1735.387114,1928.998519
flat,microtek greenburg,1.65,8707,3,4,3,8,moderate,3,Sector 86,0,1,0,0,124,1,1515.275722,1704.78713,1894.984595
flat,parsvnath green ville,1.42,8606,3,3,3,1,old,3,Sector 48,0,0,1,0,174,2,1319.378673,1484.389771,1649.998231
flat,paras dews,1.1,9734,3,4,3+,8,moderate,3,Sector 106,0,1,0,0,174,0,1129.994222,1185.966502,1760.005289
flat,pareena coban residences,1.23,6159,3,5,3,5,moderate,3,Sector 99A,0,1,0,0,99,1,1596.870802,1796.587084,1997.026367
flat,bestech park view sanskruti,1.5,7812,3,3,3,3,moderate,3,Sector 92,1,0,0,0,49,1,1535.244138,1727.252941,1919.956843
flat,shree vardhman flora,0.65,5000,2,2,2,12,very old,2,Sector 90,0,0,0,0,103,1,1039.476563,1169.481066,1299.956203
flat,shree vardhman flora,0.64,4923,2,2,3,6,very old,2,Sector 90,0,0,0,0,103,1,1099.962941,1237.53231,1299.956203
flat,bptp terra,1.65,8790,3,3,2,15,moderate,3,Sector 37D,0,0,0,0,116,1,1500.901905,1688.615619,1877.008882
flat,bptp terra,1.17,8297,2,2,2,0,moderate,2,Sector 37D,0,0,0,0,107,1,1127.440879,1268.44684,1409.963261
flat,bptp terra,1.45,8006,3,3,3,9,moderate,3,Sector 37D,0,0,0,0,107,1,1448.140529,1629.255522,1811.026175
flat,shapoorji pallonji joyville gurugram,1.95,13928,3,3,3,6,new,3,Sector 102,0,0,0,1,174,0,1399.952834,1575.041122,1852.036634
flat,bestech park view grand spa,4.2,10000,4,4,3+,25,moderate,4,Sector 81,0,1,0,0,90,0,2900.009938,3262.706283,4199.966141
flat,bestech park view sanskruti,1.55,7769,3,4,3,8,moderate,3,Sector 92,0,1,0,0,49,1,1595.235457,1794.747212,1994.981226
flat,ss the leaf,1.58,7714,3,4,3,8,moderate,3,Sector 85,0,1,0,0,159,1,2048.047253,2304.190945,2407.992069
flat,bestech park view spa next,2.32,11989,3,4,3+,14,old,3,Sector 67,0,1,0,0,59,0,1599.946096,1800.046997,1935.026303
flat,microtek greenburg,1.25,8445,3,4,3,0,moderate,3,Sector 86,0,0,0,0,49,1,1183.472944,1331.486682,1480.03625
flat,ireo the grand arch,2.2,13480,2,2,1,5,moderate,2,sector 58,0,0,0,0,94,0,1232.035994,1432.029256,1632.022518
flat,paras dews,1.4,9978,4,6,3+,10,moderate,4,Sector 106,0,1,0,0,174,1,1402.966726,1535.039779,2355.033681
flat,paras dews,1.2,11605,3,3,3,12,moderate,3,Sector 106,0,0,0,0,158,1,1033.980234,1144.956043,1664.960052
flat,vatika xpressions,0.92,7360,2,2,2,3,moderate,2,Sector 88B,0,0,0,1,174,1,1250.011707,1299.956203,1350.008338
flat,paras dews,1.25,10656,3,4,3,14,moderate,3,Sector 106,0,1,0,0,167,1,1173.049822,1305.015236,1900.043628
flat,paras dews,1.25,11061,3,4,3+,7,moderate,3,Sector 106,0,1,0,0,167,1,1129.994222,1185.966502,1760.005289
flat,vatika city,1.85,10578,3,3,1,7,old,3,Sector 49,0,0,1,1,158,1,1307.568217,1471.102213,1748.918472
flat,vatika city,1.69,8622,3,3,3,3,old,3,Sector 49,0,0,0,1,136,1,1959.998551,2205.130232,2451.149324
flat,emaar mgf the palm drive,3.5,15901,3,3,2,4,moderate,3,Sector 66,0,0,0,0,89,1,1800.046997,2200.033521,2201.002272
flat,emaar mgf the palm drive,1.51,15130,2,2,2,5,moderate,2,Sector 66,0,0,0,1,82,0,998.028808,1188.011643,1199.959572
flat,parsvnath green ville,1.86,7654,3,3,3+,6,old,3,Sector 48,0,1,0,0,94,0,1943.047397,2186.059043,2429.950425
flat,experion the heartsong,1.7,8487,3,4,3+,14,moderate,3,Sector 108,0,1,0,0,119,1,1140.9734,1500.272382,2002.946512
